"EMPLOYEE_ID","AGE","FAMILYSIZE","YEAREXPERIENCE","ANNUALINCOME","EDUCATIONLEVEL_ID","NETPRICE_PRO11_AMT","NETPRICE_PRO12_AMT","NETPRICE_PRO13_AMT","NETPRICE_PRO14_AMT","NETPRICE_PRO15_AMT","NETPRICE_PRO16_AMT","NETPRICE_PRO17_AMT"
738,36,1,6,22,3,103.0,0.0,0.0,6.7,0.0,0.0,0.0
739,55,3,25,63,3,138.0,0.0,0.0,14.0,1.0,1.0,0.0
740,52,4,28,12,2,78.0,1.0,0.0,5.0,0.0,1.0,0.0
741,45,3,20,50,2,0.0,0.0,0.0,27.0,0.0,1.0,0.0
742,26,2,1,43,3,0.0,1.0,1.0,16.0,1.0,1.0,0.0
743,41,4,16,173,1,0.0,0.0,1.0,66.0,1.0,1.0,1.0
744,27,2,3,60,1,132.0,0.0,0.0,30.0,0.0,0.0,1.0
745,40,1,15,113,3,0.0,1.0,0.0,10.0,0.0,1.0,0.0
746,29,4,5,155,2,0.0,0.0,0.0,53.0,0.0,1.0,1.0
747,53,4,29,91,2,0.0,0.0,0.0,10.0,1.0,0.0,0.0
748,54,4,30,55,2,0.0,0.0,0.0,11.0,0.0,1.0,0.0
749,45,2,21,173,1,419.0,0.0,0.0,14.0,0.0,1.0,0.0
750,44,3,20,71,3,0.0,0.0,0.0,3.0,1.0,0.0,0.0
751,57,2,31,24,3,88.0,0.0,0.0,4.0,0.0,0.0,0.0
752,39,1,15,42,2,81.0,0.0,0.0,20.0,0.0,1.0,0.0
753,31,2,7,141,1,0.0,0.0,0.0,43.3,0.0,1.0,0.0
754,33,1,7,32,3,0.0,0.0,0.0,19.0,0.0,1.0,0.0
755,36,4,11,55,1,0.0,0.0,0.0,13.0,0.0,0.0,0.0
756,44,2,20,153,1,0.0,0.0,0.0,75.0,0.0,1.0,0.0
757,59,2,33,113,1,270.0,0.0,0.0,14.0,1.0,0.0,0.0
758,26,2,1,30,2,0.0,0.0,0.0,17.0,0.0,0.0,0.0
759,55,3,25,29,3,148.0,0.0,0.0,10.0,1.0,0.0,0.0
760,58,1,33,174,2,466.0,0.0,0.0,68.0,0.0,1.0,1.0
761,51,1,25,35,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
762,33,2,9,98,2,175.0,0.0,0.0,20.0,0.0,1.0,0.0
763,64,2,38,30,3,159.0,0.0,0.0,10.0,0.0,1.0,0.0
764,32,2,7,58,1,0.0,0.0,0.0,25.0,1.0,0.0,0.0
765,37,4,13,25,1,147.0,0.0,0.0,10.0,0.0,0.0,0.0
766,59,4,35,19,1,0.0,0.0,0.0,7.0,0.0,0.0,0.0
767,57,4,31,44,2,174.0,0.0,0.0,7.0,0.0,1.0,0.0
768,50,4,26,20,1,111.0,0.0,0.0,10.0,1.0,1.0,0.0
769,31,2,6,98,1,220.0,0.0,0.0,31.0,0.0,1.0,0.0
770,34,3,8,90,1,0.0,0.0,0.0,16.0,0.0,1.0,0.0
771,46,3,22,61,1,0.0,0.0,0.0,7.0,0.0,0.0,0.0
772,31,4,6,40,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
773,48,2,24,38,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0
774,26,2,1,28,2,0.0,0.0,0.0,17.0,0.0,0.0,0.0
775,64,1,34,34,3,0.0,0.0,0.0,15.0,1.0,1.0,0.0
776,56,2,30,73,3,0.0,0.0,0.0,23.0,1.0,1.0,0.0
777,66,4,42,133,1,0.0,0.0,0.0,20.0,1.0,0.0,1.0
778,45,1,19,53,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
779,52,4,26,21,3,0.0,0.0,0.0,6.0,1.0,1.0,0.0
780,36,3,10,40,1,0.0,0.0,0.0,9.0,0.0,1.0,0.0
781,31,4,6,41,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
782,32,4,6,82,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
783,55,4,31,100,3,0.0,0.0,0.0,34.0,0.0,0.0,1.0
784,46,1,21,155,1,0.0,0.0,0.0,70.0,1.0,1.0,0.0
785,46,1,20,45,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
786,59,3,33,9,3,0.0,0.0,0.0,3.0,1.0,0.0,0.0
787,55,4,30,48,3,0.0,0.0,0.0,18.0,0.0,1.0,0.0
788,54,4,29,18,3,109.0,1.0,1.0,1.0,1.0,1.0,0.0
789,34,4,10,80,1,0.0,0.0,0.0,34.0,1.0,1.0,0.0
790,61,2,36,64,1,0.0,0.0,0.0,28.0,0.0,0.0,0.0
791,51,4,25,29,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
792,27,3,3,48,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
793,55,2,31,23,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0
794,29,4,4,84,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0
795,37,3,11,179,1,0.0,0.0,0.0,66.0,0.0,1.0,1.0
796,30,4,3,30,2,112.0,0.0,0.0,15.0,1.0,0.0,0.0
797,55,1,29,93,1,133.0,0.0,1.0,49.0,1.0,1.0,0.0
798,56,2,31,39,2,0.0,0.0,0.0,19.0,0.0,0.0,0.0
799,62,3,37,60,2,182.0,0.0,0.0,5.0,0.0,0.0,0.0
800,37,1,12,133,1,290.0,1.0,1.0,38.0,1.0,1.0,0.0
801,46,1,20,125,1,0.0,0.0,0.0,24.0,0.0,0.0,0.0
802,65,1,41,58,3,0.0,0.0,0.0,18.0,0.0,1.0,0.0
803,61,2,37,89,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
804,50,1,23,82,2,125.0,0.0,0.0,26.7,0.0,1.0,0.0
805,48,2,24,110,1,0.0,0.0,0.0,33.0,1.0,1.0,0.0
806,61,4,37,54,3,0.0,1.0,0.0,23.0,0.0,0.0,0.0
807,46,4,21,89,3,0.0,0.0,0.0,19.0,0.0,1.0,0.0
808,33,3,8,42,1,0.0,0.0,0.0,23.0,0.0,1.0,0.0
809,53,3,29,41,2,0.0,0.0,0.0,19.0,1.0,0.0,0.0
810,36,4,9,38,2,124.0,0.0,0.0,10.0,0.0,1.0,0.0
811,41,2,16,85,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
812,54,4,30,83,2,0.0,0.0,0.0,10.0,0.0,1.0,0.0
813,28,4,1,33,3,0.0,0.0,0.0,10.0,0.0,0.0,0.0
814,59,4,34,50,1,0.0,0.0,0.0,21.0,1.0,0.0,0.0
815,48,4,23,58,3,0.0,0.0,0.0,36.0,1.0,1.0,0.0
816,29,4,4,115,2,0.0,0.0,0.0,31.0,0.0,0.0,1.0
817,47,2,21,145,1,0.0,1.0,1.0,63.0,0.0,1.0,0.0
818,44,2,20,161,1,0.0,0.0,0.0,75.0,0.0,0.0,0.0
819,57,1,31,38,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
820,29,4,4,28,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
821,43,3,19,75,1,0.0,0.0,0.0,23.3,1.0,0.0,0.0
822,33,3,8,35,1,116.0,0.0,0.0,13.0,1.0,0.0,0.0
823,63,2,39,24,1,116.0,0.0,0.0,10.0,1.0,0.0,0.0
824,38,4,14,78,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
825,52,1,27,113,3,161.0,0.0,0.0,13.0,0.0,1.0,0.0
826,40,3,14,75,1,224.0,0.0,0.0,21.0,0.0,1.0,0.0
827,44,1,18,91,1,0.0,0.0,0.0,57.0,0.0,1.0,0.0
828,53,4,29,31,1,141.0,0.0,0.0,2.0,1.0,1.0,0.0
829,31,1,7,45,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
830,53,3,27,80,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
831,62,3,36,50,3,112.0,0.0,0.0,14.0,0.0,1.0,0.0
832,37,4,10,31,2,0.0,1.0,0.0,10.0,0.0,1.0,0.0
833,59,2,33,113,2,119.0,0.0,1.0,38.0,1.0,1.0,1.0
834,48,4,24,29,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0
835,65,2,40,59,1,139.0,0.0,0.0,15.0,0.0,1.0,0.0
836,53,1,28,43,2,0.0,1.0,0.0,13.0,0.0,1.0,0.0
837,59,1,29,122,3,115.0,0.0,0.0,30.0,0.0,1.0,1.0
838,49,1,25,29,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0
839,65,2,41,91,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0
840,59,3,33,65,3,0.0,0.0,0.0,22.0,0.0,1.0,0.0
841,48,1,24,22,1,0.0,0.0,0.0,10.0,1.0,0.0,0.0
842,50,1,24,71,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0
843,32,4,5,60,2,0.0,0.0,0.0,20.0,1.0,1.0,0.0
844,62,3,38,60,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
845,52,1,26,69,1,0.0,0.0,0.0,3.0,1.0,1.0,0.0
846,29,2,1,48,3,89.0,0.0,0.0,17.5,0.0,1.0,0.0
847,40,3,14,21,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
848,55,4,29,53,2,0.0,1.0,0.0,28.0,0.0,0.0,0.0
849,51,3,25,29,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0
850,31,4,5,60,2,0.0,0.0,0.0,22.0,0.0,1.0,0.0
851,65,3,40,42,2,116.0,0.0,0.0,5.0,0.0,1.0,0.0
852,30,3,4,69,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
853,49,1,25,20,1,0.0,0.0,0.0,10.0,1.0,1.0,0.0
854,36,2,11,200,1,458.0,0.0,0.0,30.0,0.0,0.0,0.0
855,61,2,37,141,1,0.0,0.0,0.0,21.0,1.0,1.0,0.0
856,56,2,31,81,1,0.0,1.0,0.0,37.0,0.0,0.0,0.0
857,30,3,5,183,3,0.0,0.0,0.0,83.0,0.0,1.0,1.0
858,49,2,23,149,2,0.0,1.0,1.0,55.0,0.0,1.0,1.0
859,44,4,20,83,3,0.0,0.0,0.0,36.0,1.0,0.0,1.0
860,67,1,43,35,2,172.0,0.0,0.0,19.0,0.0,1.0,0.0
861,26,2,1,13,3,0.0,0.0,0.0,9.0,0.0,1.0,0.0
862,46,1,21,39,1,0.0,0.0,0.0,24.0,1.0,0.0,0.0
863,35,1,11,21,3,0.0,0.0,0.0,5.0,0.0,1.0,0.0
864,49,2,24,10,3,0.0,0.0,0.0,7.0,1.0,1.0,0.0
865,33,4,7,84,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0
866,51,4,25,30,1,161.0,0.0,0.0,1.0,1.0,1.0,0.0
867,44,4,20,31,1,156.0,0.0,0.0,3.0,0.0,1.0,0.0
868,65,1,40,182,2,547.0,0.0,0.0,12.0,0.0,1.0,1.0
869,61,2,35,114,1,0.0,0.0,0.0,69.0,0.0,1.0,0.0
870,44,3,20,152,2,0.0,0.0,0.0,61.0,0.0,0.0,1.0
871,61,1,35,53,2,0.0,1.0,0.0,8.0,1.0,0.0,0.0
872,65,4,40,24,2,78.0,0.0,0.0,4.0,0.0,1.0,0.0
873,45,2,21,150,1,0.0,0.0,0.0,33.0,1.0,0.0,0.0
874,61,2,37,132,1,470.0,0.0,0.0,60.0,1.0,1.0,0.0
875,55,3,30,68,3,0.0,0.0,0.0,16.0,1.0,1.0,0.0
876,34,1,10,53,1,0.0,0.0,0.0,12.0,1.0,0.0,0.0
877,57,1,33,173,2,88.0,0.0,1.0,46.0,0.0,1.0,1.0
878,30,3,6,30,2,0.0,0.0,0.0,10.0,0.0,0.0,0.0
879,26,2,2,113,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0
880,61,1,35,15,2,0.0,0.0,0.0,8.0,0.0,1.0,0.0
881,56,2,31,84,1,304.0,1.0,0.0,37.0,0.0,1.0,0.0
882,40,4,14,88,2,0.0,0.0,0.0,14.0,1.0,1.0,0.0
883,38,3,14,43,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
884,54,2,29,43,3,0.0,0.0,1.0,21.0,1.0,1.0,0.0
885,35,2,11,90,1,0.0,0.0,0.0,27.0,0.0,1.0,0.0
886,43,4,19,34,1,104.0,1.0,0.0,3.0,0.0,1.0,0.0
887,61,4,37,38,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
888,51,1,25,173,1,0.0,0.0,0.0,10.0,1.0,1.0,0.0
889,42,2,18,160,1,0.0,0.0,0.0,80.0,0.0,1.0,0.0
890,26,4,1,44,2,0.0,0.0,0.0,6.0,1.0,1.0,0.0
891,51,2,25,83,3,0.0,0.0,0.0,4.0,0.0,1.0,0.0
892,49,4,23,94,3,0.0,0.0,0.0,26.0,0.0,1.0,0.0
893,33,1,9,43,3,0.0,0.0,0.0,21.0,1.0,0.0,0.0
894,51,3,26,42,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
895,60,2,34,34,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
896,51,3,27,39,2,0.0,0.0,0.0,19.0,0.0,1.0,0.0
897,45,1,20,70,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
898,32,4,6,39,3,185.0,0.0,0.0,18.0,1.0,0.0,0.0
899,41,3,11,44,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
900,37,3,13,69,2,0.0,0.0,0.0,31.0,0.0,1.0,1.0
901,52,3,26,44,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0
902,65,3,41,32,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
903,48,2,23,15,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0
904,53,2,29,118,1,112.0,0.0,0.0,68.0,0.0,1.0,0.0
905,52,1,27,62,2,221.0,0.0,0.0,13.0,0.0,1.0,0.0
906,32,4,6,82,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
907,40,3,15,54,1,108.0,0.0,0.0,30.0,1.0,0.0,0.0
908,31,1,7,48,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0
909,28,3,2,74,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
910,42,1,17,113,3,211.0,0.0,0.0,10.0,1.0,0.0,0.0
911,54,3,28,81,2,0.0,0.0,0.0,17.0,0.0,0.0,0.0
912,55,3,28,43,2,169.0,0.0,0.0,10.0,0.0,0.0,0.0
913,29,1,5,34,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
914,35,1,10,48,3,105.0,0.0,0.0,25.0,0.0,1.0,0.0
915,62,4,38,54,2,129.0,0.0,0.0,12.0,1.0,1.0,0.0
916,49,4,25,75,2,0.0,0.0,0.0,14.0,0.0,1.0,0.0
917,37,1,12,72,1,224.0,0.0,0.0,28.0,0.0,0.0,0.0
918,57,4,32,39,1,0.0,0.0,0.0,9.0,0.0,0.0,0.0
919,25,4,1,75,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
920,65,2,39,79,1,179.0,0.0,0.0,28.0,0.0,0.0,0.0
921,27,1,3,205,1,271.0,0.0,0.0,63.3,1.0,0.0,0.0
922,34,2,9,65,1,89.0,0.0,0.0,1.0,0.0,1.0,0.0
923,65,4,40,122,1,378.0,0.0,0.0,2.0,0.0,1.0,1.0
924,40,1,16,82,2,0.0,0.0,0.0,8.0,0.0,1.0,0.0
925,55,2,31,21,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0
926,33,4,7,50,3,0.0,1.0,1.0,21.0,1.0,1.0,0.0
927,63,2,38,39,1,113.0,0.0,1.0,28.0,1.0,1.0,0.0
928,28,1,3,101,1,0.0,0.0,0.0,19.0,0.0,0.0,0.0
929,54,2,29,41,3,0.0,1.0,0.0,6.0,0.0,0.0,0.0
930,52,1,26,132,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
931,26,3,1,43,2,176.0,0.0,0.0,24.0,0.0,1.0,0.0
932,45,1,21,131,3,0.0,0.0,0.0,49.0,0.0,1.0,1.0
933,32,1,6,11,2,76.0,0.0,0.0,4.0,1.0,0.0,0.0
934,58,1,33,21,3,117.0,0.0,0.0,3.0,0.0,0.0,0.0
935,26,4,1,109,3,314.0,0.0,0.0,23.0,0.0,1.0,0.0
936,31,2,7,141,1,0.0,0.0,0.0,43.3,0.0,0.0,0.0
937,41,3,15,81,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
938,64,3,39,54,1,90.0,0.0,0.0,24.0,1.0,0.0,0.0
939,36,2,11,164,1,0.0,0.0,0.0,78.0,0.0,1.0,0.0
940,44,4,20,28,1,87.0,0.0,0.0,3.0,0.0,0.0,0.0
941,28,3,3,68,3,203.0,1.0,0.0,26.0,0.0,0.0,0.0
942,45,3,15,44,3,180.0,1.0,1.0,20.0,1.0,1.0,0.0
943,50,1,24,61,3,0.0,0.0,0.0,14.0,1.0,1.0,0.0
944,62,3,37,35,2,0.0,0.0,0.0,13.0,1.0,0.0,0.0
945,61,3,35,54,2,0.0,0.0,0.0,3.0,1.0,1.0,0.0
946,60,1,35,14,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0
947,29,4,4,52,1,230.0,0.0,0.0,22.0,0.0,1.0,0.0
948,53,2,29,101,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
949,29,2,3,149,1,0.0,0.0,0.0,72.0,0.0,1.0,0.0
950,35,4,9,35,1,137.0,0.0,1.0,8.0,1.0,1.0,0.0
951,61,3,35,21,3,129.0,0.0,0.0,3.0,0.0,1.0,0.0
952,40,2,16,118,1,0.0,0.0,0.0,19.0,1.0,0.0,0.0
953,31,4,6,38,2,0.0,1.0,0.0,20.0,0.0,0.0,0.0
954,50,4,26,24,1,138.0,0.0,0.0,2.0,0.0,1.0,0.0
955,44,1,19,59,3,0.0,0.0,0.0,37.0,0.0,1.0,0.0
956,64,4,34,41,3,0.0,0.0,0.0,16.7,0.0,1.0,0.0
957,29,1,4,85,2,0.0,0.0,0.0,8.0,1.0,1.0,0.0
958,52,4,28,12,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0
959,34,1,8,32,3,152.0,0.0,0.0,6.0,0.0,0.0,0.0
960,56,3,30,79,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
961,54,3,29,175,3,0.0,0.0,1.0,36.0,1.0,1.0,1.0
962,35,3,9,28,1,0.0,0.0,0.0,9.0,0.0,0.0,0.0
963,35,2,10,41,1,161.0,0.0,0.0,1.0,1.0,1.0,0.0
964,41,3,15,70,1,185.0,0.0,0.0,21.0,0.0,0.0,0.0
965,50,3,26,161,2,485.0,1.0,1.0,65.0,0.0,0.0,1.0
966,36,4,10,53,2,0.0,0.0,0.0,22.0,0.0,1.0,0.0
967,40,1,16,128,1,0.0,0.0,0.0,34.0,0.0,0.0,0.0
968,56,3,29,50,2,0.0,0.0,0.0,10.0,1.0,1.0,0.0
969,30,2,6,80,2,0.0,0.0,0.0,20.0,1.0,1.0,0.0
970,55,1,31,93,2,0.0,0.0,0.0,27.0,0.0,1.0,0.0
971,26,3,1,48,3,0.0,0.0,0.0,3.0,1.0,0.0,0.0
972,53,2,29,149,1,0.0,0.0,0.0,68.0,0.0,1.0,0.0
973,47,3,20,49,2,0.0,0.0,0.0,25.0,1.0,1.0,0.0
974,58,1,34,88,2,0.0,0.0,0.0,27.0,0.0,1.0,0.0
975,53,4,23,22,3,0.0,0.0,0.0,4.0,1.0,1.0,0.0
976,29,4,4,55,1,0.0,0.0,0.0,22.0,1.0,1.0,0.0
977,45,1,19,72,3,155.0,0.0,0.0,7.0,0.0,0.0,0.0
978,25,2,1,38,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
979,41,1,17,114,1,300.0,0.0,0.0,34.0,0.0,1.0,0.0
980,35,4,5,83,3,0.0,0.0,0.0,40.0,0.0,1.0,0.0
981,40,2,15,101,1,0.0,0.0,0.0,4.0,1.0,1.0,0.0
982,51,1,25,94,1,272.0,0.0,0.0,49.0,0.0,1.0,0.0
983,42,2,18,40,1,0.0,0.0,1.0,25.0,1.0,1.0,0.0
984,32,1,8,128,1,0.0,0.0,0.0,60.0,0.0,0.0,0.0
985,30,4,4,39,3,0.0,0.0,0.0,21.0,0.0,1.0,0.0
986,31,1,6,51,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0
987,45,4,21,79,3,0.0,1.0,1.0,20.0,1.0,1.0,0.0
988,34,4,8,48,2,0.0,0.0,0.0,22.0,0.0,1.0,0.0
989,51,1,27,85,1,144.0,0.0,0.0,0.0,0.0,0.0,0.0
990,43,1,19,41,1,94.0,0.0,0.0,18.0,0.0,1.0,0.0
991,49,1,23,152,3,0.0,0.0,0.0,35.0,0.0,1.0,1.0
992,25,2,1,125,1,0.0,1.0,0.0,72.0,1.0,0.0,0.0
993,57,2,32,11,3,90.0,0.0,0.0,2.0,0.0,0.0,0.0
994,29,2,5,103,1,0.0,0.0,0.0,25.0,1.0,1.0,0.0
995,57,2,31,141,1,0.0,0.0,0.0,5.0,0.0,1.0,0.0
996,59,1,33,38,1,0.0,0.0,0.0,14.0,1.0,1.0,0.0
997,30,2,6,135,1,0.0,0.0,0.0,6.0,0.0,0.0,0.0
998,64,2,39,28,2,89.0,0.0,0.0,5.0,0.0,1.0,0.0
999,29,4,4,70,1,240.0,0.0,0.0,22.0,1.0,0.0,0.0
1000,58,1,32,41,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0
1001,35,3,9,81,2,208.0,0.0,0.0,9.0,0.0,1.0,0.0
1002,29,1,4,170,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1003,28,4,3,55,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
1004,38,4,12,24,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1005,53,3,29,81,2,275.0,0.0,0.0,18.0,0.0,0.0,0.0
1006,50,4,24,32,1,83.0,0.0,0.0,18.0,0.0,0.0,0.0
1007,66,1,41,129,1,0.0,0.0,0.0,13.0,1.0,1.0,0.0
1008,61,1,36,108,1,0.0,1.0,0.0,9.0,0.0,0.0,0.0
1009,38,1,13,180,1,0.0,0.0,0.0,86.0,1.0,1.0,0.0
1010,64,2,38,139,1,0.0,0.0,0.0,69.0,0.0,0.0,0.0
1011,41,2,15,33,3,0.0,0.0,0.0,14.0,1.0,1.0,0.0
1012,47,4,21,74,3,0.0,0.0,0.0,26.0,0.0,1.0,0.0
1013,64,2,38,42,3,115.0,0.0,0.0,7.0,0.0,1.0,0.0
1014,58,1,28,73,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1015,34,4,9,115,2,0.0,0.0,0.0,29.0,0.0,1.0,1.0
1016,42,2,18,114,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
1017,42,2,18,92,1,131.0,0.0,0.0,19.0,0.0,1.0,0.0
1018,45,1,20,34,3,78.0,0.0,0.0,3.0,0.0,1.0,0.0
1019,34,2,7,54,2,122.0,0.0,0.0,16.7,0.0,1.0,0.0
1020,53,2,29,64,3,211.0,0.0,0.0,10.0,0.0,1.0,0.0
1021,31,1,7,42,3,100.0,0.0,0.0,2.0,1.0,0.0,0.0
1022,46,3,20,70,1,0.0,0.0,0.0,21.0,0.0,1.0,0.0
1023,50,1,25,51,2,0.0,0.0,0.0,13.0,0.0,0.0,0.0
1024,46,4,20,71,1,218.0,0.0,1.0,29.0,1.0,1.0,0.0
1025,33,3,8,35,1,108.0,0.0,0.0,13.0,1.0,0.0,0.0
1026,46,3,19,40,2,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1027,58,4,33,165,3,0.0,0.0,0.0,27.0,0.0,1.0,1.0
1028,62,1,32,18,3,0.0,0.0,0.0,15.0,1.0,1.0,0.0
1029,58,3,32,32,1,0.0,1.0,1.0,14.0,1.0,1.0,0.0
1030,61,3,36,35,1,169.0,0.0,0.0,2.0,0.0,1.0,0.0
1031,41,2,17,120,1,196.0,0.0,0.0,61.0,0.0,1.0,0.0
1032,54,4,29,31,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1033,43,3,17,35,1,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1034,63,2,37,32,3,0.0,0.0,0.0,2.0,1.0,1.0,0.0
1035,44,1,19,85,3,327.0,1.0,0.0,37.0,0.0,1.0,0.0
1036,36,2,11,139,1,0.0,0.0,0.0,78.0,0.0,0.0,0.0
1037,51,1,25,103,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
1038,46,2,22,152,1,0.0,0.0,0.0,14.0,0.0,1.0,0.0
1039,53,2,28,33,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
1040,36,4,10,84,2,322.0,0.0,0.0,22.0,0.0,0.0,0.0
1041,59,4,34,61,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1042,63,4,39,64,1,123.0,1.0,1.0,22.0,1.0,1.0,0.0
1043,51,1,26,34,2,0.0,0.0,0.0,13.0,0.0,1.0,0.0
1044,26,4,1,82,3,0.0,0.0,0.0,21.0,0.0,1.0,0.0
1045,48,1,23,122,3,163.0,1.0,0.0,51.0,0.0,0.0,1.0
1046,29,3,5,58,1,131.0,0.0,0.0,15.0,0.0,0.0,0.0
1047,35,1,10,92,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
1048,50,2,24,78,2,205.0,0.0,0.0,24.0,1.0,0.0,0.0
1049,55,4,30,129,3,0.0,0.0,0.0,42.0,0.0,0.0,1.0
1050,51,2,26,13,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1051,38,1,12,81,3,145.0,0.0,0.0,28.0,0.0,0.0,0.0
1052,39,1,9,23,3,0.0,0.0,0.0,6.7,0.0,0.0,0.0
1053,53,3,27,35,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1054,64,4,40,79,2,0.0,0.0,0.0,17.0,1.0,1.0,0.0
1055,40,2,15,165,1,0.0,0.0,0.0,33.0,0.0,1.0,0.0
1056,64,2,39,52,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
1057,66,3,42,185,2,0.0,0.0,0.0,20.0,0.0,0.0,1.0
1058,47,3,21,49,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1059,55,1,31,64,3,227.0,0.0,0.0,18.0,1.0,0.0,0.0
1060,55,4,25,61,3,0.0,1.0,0.0,20.0,0.0,1.0,0.0
1061,53,1,27,112,1,0.0,1.0,1.0,24.0,1.0,1.0,0.0
1062,64,3,40,72,3,190.0,1.0,0.0,20.0,0.0,1.0,0.0
1063,67,3,42,18,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1064,57,4,30,41,2,0.0,0.0,0.0,25.0,0.0,0.0,0.0
1065,24,4,1,61,1,239.0,0.0,0.0,26.0,0.0,1.0,0.0
1066,66,1,42,105,2,282.0,1.0,1.0,30.0,0.0,1.0,1.0
1067,52,1,28,23,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1068,35,1,11,22,3,85.0,0.0,0.0,5.0,0.0,0.0,0.0
1069,50,3,24,59,1,0.0,0.0,0.0,21.0,0.0,0.0,0.0
1070,30,1,3,33,2,160.0,0.0,0.0,20.0,0.0,0.0,0.0
1071,48,1,24,11,3,103.0,0.0,0.0,9.0,1.0,0.0,0.0
1072,47,2,22,204,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
1073,53,4,28,61,3,207.0,0.0,0.0,18.0,0.0,0.0,0.0
1074,56,3,32,103,2,364.0,0.0,0.0,18.0,0.0,0.0,0.0
1075,62,3,37,51,1,0.0,0.0,0.0,15.0,1.0,0.0,0.0
1076,35,1,10,164,3,0.0,0.0,0.0,60.0,0.0,1.0,1.0
1077,59,1,35,12,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1078,41,1,17,82,2,0.0,0.0,0.0,36.0,0.0,0.0,0.0
1079,44,1,18,164,1,449.0,0.0,0.0,24.0,0.0,1.0,0.0
1080,36,2,9,48,2,0.0,0.0,0.0,16.7,0.0,1.0,0.0
